29.5,35.5,13.5
29.3333333333333,37.3333333333333,13.5
29.3333333333333,39.6666666666667,13.5
29.5,41.5,13.5
29.5,43.5,13.5
29.5,45.5,13.5
29.5,47.5,13.5
29.5,49.5,13.5
29.5,51.5,13.5
29,53.5,13.5
29.4285714285714,55.5714285714286,13.5714285714286
29.5,57.5,13.5
29.5,59.3333333333333,13.3333333333333
29.5,61.5,13
29,63.5,13
29.5,65.5,14
29.5,67.5,13.5
29.5,69.5,13.5
30,71,13
31.5,22,13
31.4285714285714,23.5714285714286,13.4285714285714
31.5,25.5,13.5
31.5,27.3333333333333,13.6666666666667
31.5,31.5,13
31.2,33.4,13.4
32,35.6666666666667,13.3333333333333
31.5714285714286,37.5714285714286,13.4285714285714
31.5,39.5,13.5
31.5,41.5,13.5
31.5,43.3333333333333,13.5
31.4285714285714,45.5714285714286,13.5714285714286
31.4285714285714,47.4285714285714,13.5714285714286
31.5,49.6666666666667,13.5
31.5,51.5,13.5
31.5,53.5,13.5
31.5714285714286,55.4285714285714,13.4285714285714
31.6666666666667,57.3333333333333,13.6666666666667
31.2,59.6,13.4
31.5,61.5,13
31.5,64,14
31.5,65.6666666666667,13.6666666666667
31.5,67.5,13.5
31.4,69.4,13.2
31.5,71,13
33.4,21.6,13.2
33.5,23.5,13
33.5,25.5,13.5
33.4,27.4,13.8
33.5,30,13
33.3333333333333,31.3333333333333,13
33.5,34,13
33.5,35.5,13.5
33.2,37.4,13.4
33.6666666666667,39.6666666666667,13.5
33.3333333333333,41.5,13.5
33.5,43.5,13.5
33.4,45.6,13.6
33.5,47.5,13.5
33.5,49.5,13.5
33.2,51.6,13.4
33.8,53.4,13.4
33.2,55.6,13.4
